type	name	ingredients	difficulty	health_banners
treat	Best chewy chocolate chip cookies	['150g butter, softened', '150g soft brown sugar, golden caster sugar, or ideally half of each', '1 egg', '1 tsp vanilla extract', '180-200g  plain flour (see tip below)', '½ tsp  baking powder', '200g chocolate chips or chopped chocolate']	Easy	['Freezable', 'Vegetarian']
treat	Vegan lemon cake	['100ml vegetable oil, plus extra for the tin', '275g self-raising flour', '200g golden caster sugar', '1 tsp baking powder', '1 lemon, zested, 1/2 juiced', '150g icing sugar', '½ lemon, juiced']	Easy	['Freezable', 'Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
treat	Oat biscuits	['75g wholemeal flour', '1 tsp baking powder', '75g porridge oats', '50g caster sugar', '75g butter', '1 tbsp golden syrup', '2 tbsp milk']	Easy	['Vegetarian']
treat	Easy banana muffins	['250g self-raising flour', '1 tsp baking powder', '½ tsp bicarbonate of soda', '110g caster sugar', '75g butter, melted', '1 tsp vanilla extract', '2 eggs', '2 large ripe bananas, mashed', '125ml buttermilk (or add 1 tsp of lemon juice to milk and leave for 20 mins)', '50g pecans, chopped, plus extra to decorate (optional) ']	Easy	['Vegetarian']
treat	Shortbread biscuits	['150g plain flour, plus extra for dusting', '100g butter, chilled and cubed', '50g caster sugar, plus 1 tbsp for sprinkling']	Easy	['Freezable', 'Vegetarian']
treat	Chocolate brownie cake	['100g butter', '125g caster sugar', '75g light brown or muscovado sugar', '125g plain chocolate (plain or milk)', '1 tbsp golden syrup', '2 eggs', '1 tsp vanilla extract/essence', '100g plain flour', '½ tsp baking powder', '2 tbsp cocoa powder']	Easy	[]
treat	Ginger biscuits	['100g salted butter,  cubed', '75g light brown soft sugar', '1 tbsp grated fresh ginger', '100g golden syrup', '250g self-raising flour', '1½ tbsp ground ginger', '1 tsp bicarbonate of soda', '1 small egg yolk, beaten ']	Easy	['Freezable (Dough only)', 'Vegetarian']
treat	Pancakes for one	['1 large  egg', '40g plain flour', '½ tsp  baking powder', '45ml milk (dairy, nut or oat based)', '1 tsp butter', '½ tbsp  oil', 'maple syrup or honey and berries, to serve (optional)']	Easy	['Vegetarian']
treat	Strawberry cheesecake in 4 easy steps	['250g digestive biscuits', '100g butter, melted', '1 vanilla pod', '600g full fat soft cheese', '100g icing sugar', '284ml pot of double cream', '400g punnet of strawberries, halved ', '25g icing sugar']	Easy	[]
treat	Unbelievably easy mince pies	['225g cold butter, diced', '350g plain flour', '100g golden caster sugar', '280g mincemeat', '1 small egg, beaten', 'icing sugar, to dust']	Easy	['Freezable (uncooked)']
treat	Salted caramel brownies	['200g unsalted butter, plus a little extra for greasing', '100g chocolate, 70% cocoa solids', '100g chocolate, 50% cocoa solids', '397g can caramel', '1 tsp flaky sea salt, plus a little extra for the top', '200g golden caster sugar', '4 medium eggs, at room temperature', '130g plain flour', '50g cocoa powder']	Easy	['Freezable']
vegetable	Spicy root & lentil casserole	['2 tbsp sunflower or  vegetable  oil', '1 onion, chopped', '2 garlic clove, crushed', '700g potatoes, peeled and cut into chunks', '4 carrot, thickly sliced', '2 parsnip, thickly sliced', '2 tbsp curry paste  or powder', '1 litre/1¾ pints vegetable stock', '100g red lentils', 'a small bunch of fresh coriander, roughly chopped', 'low-fat yogurt  and naan bread, to serve']	Easy	['Healthy', 'Vegetarian']
vegetable	Coconut & squash dhansak	['1 tbsp vegetable oil', '500g butternut squash (about 1 small squash), peeled and chopped into bite-sized chunks (or buy a pack of ready-prepared to save time), see tip, below left', '100g frozen chopped onions', '4 heaped tbsp mild curry paste (we used korma)', '400g can chopped tomatoes', '400g can light coconut milk', 'mini naan bread, to serve', '400g can  lentils, drained', '200g bag baby spinach', '150ml coconut yogurt (we used Rachel’s Organic), plus extra to serve']	Easy	['Vegetarian']
vegetable	Mushroom & spinach risotto	['1 tbsp olive oil', '25g butter', '1 onion, chopped', '140g chestnut mushrooms, sliced', '1 fat  garlic clove, crushed', '140g arborio rice', '150ml dry white wine', '4 sundried tomatoes, chopped', '500ml hot vegetable stock', '2 tbsp chopped  fresh parsley', '25g parmesan or vegetarian alternative, freshly grated', '100g fresh young leaf spinach, washed if necessary', 'warm ciabatta and green salad, to serve']	More effort	['Vegetarian']
vegetable	Harissa cauliflower pilaf	['300g basmati rice', '1 red onion, finely sliced', '2 lemons, 1 juiced, 1 cut into wedges', '2 tsp sugar', '4 tbsp harissa', '1 garlic clove, crushed', '1 tbsp olive oil', '1 large or 2 medium  cauliflower, broken into large florets, stalk chopped, large leaves roughly chopped', 'pinch of saffron', '2 bay leaves', '700ml hot vegan vegetable stock', '100g sultanas', '100g flaked almonds, toasted until golden brown', '½ small bunch of dill, chopped, plus extra to serve', '400g can chickpeas, drained and rinsed', '50g pomegranate seeds (optional)']	Easy	['Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
vegetable	Carrot biryani	['2 tbsp olive oil', '1 onion, sliced', '1 green chilli, chopped (deseeded if you don’t like it very hot)', '1 garlic clove, peeled', '1 tbsp garam masala', '1 tsp turmeric', '3 carrots, grated', '2 x 200g pouch brown  basmati rice', '150g frozen peas', '50g roasted cashews', 'coriander and yogurt, to serve']	Easy	['Vegetarian']
vegetable	Ratatouille	['2 large aubergines', '4 small courgettes', '2 red or yellow peppers', '4 large ripe tomatoes', '5 tbsp olive oil', 'supermarket pack or small bunch basil', '1 medium onion, peeled and thinly sliced', '3 garlic cloves, peeled and crushed', '1 tbsp red wine vinegar', '1 tsp sugar (any kind)']	Easy	['Freezable', 'Healthy', 'High-fibre', 'Low carb', 'Low fat', 'Vegan', 'Vegetarian']
vegetable	Easy onion bhajis	['2 onions, finely sliced', '100g gram flour', '½ tsp gluten-free baking powder', '½ tsp chilli powder', '½ tsp turmeric', '1 green chilli, deseeded and very finely chopped', 'vegetable oil for frying', '½ cucumber', '150g tub  Greek-style yogurt', '2 tbsp chopped mint']	Easy	['Gluten-free', 'Vegetarian']
vegetable	Aubergine, tomato & halloumi pie	['6 tbsp olive oil or rapeseed oil', '2 large aubergines, cut into thin rounds', '1 large red onion, halved and sliced', '2 garlic cloves, crushed', '2 tsp ground coriander', '400g can chopped tomatoes', '1½ tbsp pomegranate molasses or good balsamic vinegar', 'small bunch mint, leaves chopped', '270g block halloumi, cut into 8 slices', '500g block all-butter puff pastry', '50g pine nuts, toasted', '1 egg, beaten', '1 tbsp sesame seeds']	Easy	['Freezable', 'Vegetarian']
vegetable	Pumpkin curry with chickpeas	['1 tbsp sunflower oil', '3 tbsp Thai yellow curry paste, or vegetarian alternative', '2 onions, finely chopped', '3 large stalks lemongrass, bashed with the back of a knife', '6 cardamom pods', '1 tbsp mustard seed', '1 piece pumpkin or a small squash (about 1kg)', '250ml vegetable stock', '400ml can reduced-fat coconut milk', '400g can chickpea, drained and rinsed', '2 limes', 'large handful mint leaves', 'naan bread, to serve']	Easy	['Freezable (if using vegetable stock)', 'Dairy-free', 'Vegan', 'Vegetarian']
vegetable	One-pan spicy rice	['1 tbsp sunflower oil', '2 garlic cloves, crushed', '2 tbsp medium curry paste (Madras is a good one to use)', '250g basmati rice, rinsed', '450ml vegetable stock', '400g can chickpeas, drained and rinsed', 'handful of raisins', '175g frozen leaf spinach, thawed', 'handful of cashew  nuts', 'natural yogurt  to serve (optional)']	Easy	['Healthy', 'Vegetarian']
vegetable	Aubergine, tomato & Parmesan bake (Melanzane alla Parmigiana)	['2 garlic cloves, crushed', '6 tbsp olive oil', '2 x 400g cans chopped tomatoes', '2 tbsp tomato purée', '4 aubergines, cut into long, 5mm thick slices', '85g parmesan (or vegetarian alternative), freshly grated', '20g pack basil, leaves torn', '1 egg, beaten']	Easy	['Freezable (Can be frozen without topping)', 'Vegetarian']
vegetable	Basic shortcrust pastry	['250g plain flour', '125g butter, diced, and kept cool in the fridge', '1-3 tbsp milk or water', 'pinch  salt']	Easy	['Easily doubled', 'Easily halved', 'Vegetarian']
vegetable	Barbecue sesame sweet potatoes	['6 sweet potatoes, washed and cut into wedges', '3 tbsp vegetable oil', '1 tsp toasted sesame oil', '1 tbsp ginger, chopped', '1 garlic clove, chopped', '3 tbsp soy sauce', '1 lime, juiced', '1 tbsp sesame seeds (black if you have them)', '50g plain peanuts, crushed', '1 green chilli, sliced', '½ bunch of spring onions, washed and chopped']	Easy	['Vegan', 'Vegetarian']
vegetable	Spiced vegetable biryani	['2 tbsp vegetable oil', '1small cauliflower, broken into small florets', '2large sweet potatoes, peeled and cubed', '1large onion, sliced', '1l hot vegetable stock', '3 tbsp hot curry paste (Madras is good)', '1 red chilli, seeded and finely chopped', 'large pinch of saffron strands', '2 tsp mustard seed (black or white)', '500g basmati rice', '140g trimmed green bean, halved', '2 lemons, juice only', 'a handful of fresh coriander leaves', '50g packet salted roasted cashew nuts', 'poppadums and raita, to serve (optional)']	Easy	['Vegan', 'Vegetarian']
vegetable	Chilli-charred brussels sprouts	['600g brussels sprouts, trimmed at the base', '60ml olive oil', '4 garlic cloves, peeled and bashed', '1-2 tsp chilli flakes', '1 lemon, zested and juiced']	Easy	['Freezable', 'Dairy-free', 'Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
vegetable	One-pan summer eggs	['1 tbsp olive oil', '400g courgettes (about 2 large ones), chopped into small chunks', '200g/7oz pack cherry tomatoes, halved', '1 garlic clove, crushed', '2 eggs', 'few basil leaves, to serve']	Easy	['Gluten-free', 'Vegetarian']
vegetable	Cranberry & lentil bake	['25g dried cranberries', '1 tbsp red wine', '125g cooked puy lentils', '2 tsp olive oil', '½ onion, finely chopped', '½ garlic clove, crushed or finely grated', '1 tbsp chopped sage', '½ tbsp chopped parsley', '¼ tsp smoked paprika', 'pinch ground cloves', '1 tsp tomato purée', '1 tsp soy sauce', '1 tsp cornflour']	Easy	['Freezable', 'Vegan', 'Vegetarian']
vegetable	Quick fried rice	['2 tsp oil', '1  egg, beaten', '2 rashers  bacon, chopped', '175g mushrooms, sliced', '200g  frozen  peas', '1  garlic clove, crushed ', 'small knob of  ginger, grated', '2 tsp  dark  soy sauce, plus extra to serve', '1 tsp sugar', '250g  cooked  basmati rice']	Easy	[]
vegetable	Real Spanish omelette	['500g new potatoes', '1 onion, preferably white', '150ml extra-virgin olive oil', '3 tbsp chopped  flat-leaf parsley', '6 eggs']	Easy	['Vegetarian']
vegetable	Easy stuffed peppers	"['4 red peppers', '2  pouches cooked tomato rice', '2 tbsp pesto', 'handful pitted black olives, chopped ', ""200g goat's cheese, sliced""]"	Easy	['Easily doubled', 'Easily halved', 'Vegetarian']
vegetable	Roasted root veg traybake	['1kg mixed roots – we used carrots, parsnips and swede – cut into batons and halved', '220g new potatoes, halved', '3 garlic cloves, skin left on', '4 rosemary sprigs', '4 thyme sprigs', '2 tbsp olive oil', '50g pack mixed snacking nuts or seeds', '45g vegetarian feta', '2 tbsp olive oil', '1 small pack parsley, finely chopped', '1 lemon, juiced']	Easy	['Vegan', 'Vegetarian']
vegetable	Slow-cooked marrow with fennel & tomato	['1 young marrow (about 1kg)', '4 tbsp olive oil, plus a drizzle to serve', '1 rosemary sprig, plus extra leaves chopped to serve', 'pinch of fennel seeds', '2 red onions, finely sliced', 'pinch of dried chilli', '½ fennel bulb, sliced', '2 garlic cloves, crushed', '50ml white wine', '500g tomatoes, chopped', '1 tbsp red wine vinegar', '2 tbsp capers', '400g can butter beans, drained', '2 large slices of sourdough, to serve', 'soft fresh goat’s cheese, to serve', '1 tbsp oregano, to serve']	Easy	['Vegetarian']
vegetable	Squash & cabbage sabzi	['2 tbsp sunflower oil', '1 tsp nigella seeds', 'thumb-sized piece ginger, grated', '2 garlic cloves, grated', '200g pumpkin or butternut squash, peeled and chopped into 1-2cm cubes', '200g cabbage, chopped (sweetheart or pointed cabbage works well)', '1 tsp turmeric', '1 tsp ground coriander', '1 tsp ground cumin', '1 tsp chilli flakes', '2 tsp lime juice', 'dhal, chutney and rice or roti to serve (optional)']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Vegan', 'Vegetarian']
vegetable	Stuffed butternut squash	['150g pearl barley', '1 vegetable stock cube', '25g pine nuts', '25g flaked almonds', '1 tsp fennel seeds', '2 tsp coriander seeds', '1 large butternut squash (about 1.2kg)', '3 tbsp olive or rapeseed oil, plus a drizzle', '1 red onion, finely chopped', '1 leek, finely chopped', '2 garlic cloves, finely chopped', '200g feta, crumbled', 'small bunch sage, leaves picked and chopped', 'few sprigs rosemary, leaves picked and chopped', '50g dried cranberries or apricots, chopped, or a mixture of both', '1 lemon, zested', '2 tbsp tahini', '1 lemon, juiced', '1 tbsp honey', 'small bunch parsley, chopped']	More effort	['Vegetarian']
vegetable	Roasted cauliflower with harissa & chickpea sauce	['1 large cauliflower', '2 tbsp extra virgin olive oil, plus extra for the tin', '½ tsp cumin seeds', '1 large onion, sliced', '2 x 400g cans chopped tomatoes', '1 garlic clove, crushed', '1 tbsp rose harissa', '35g butter', '400g can chickpeas, rinsed and drained', '2 tbsp flaked almonds, toasted', 'salad, to serve (optional)', '200g natural yogurt', '2 tsp smoked paprika', '1 tsp cumin seeds', '1 tsp onion granules', 'pinch of dried or fresh thyme leaves', '1 garlic clove, crushed', '½ lemon, juiced', '1 tbsp extra virgin olive oil', '2 tbsp tahini', '1 tbsp extra virgin olive oil', '4 tbsp plain natural yogurt']	Easy	['Gluten-free', 'Vegetarian']
vegetable	Parsnip & celeriac bake	['600g parsnip, peeled and cubed', '1kg celeriac, peeled and cubed', '25g butter', '4 tbsp double cream', 'freshly grated  nutmeg', '1 tbsp chopped   sage  leaves', '50g fresh coarse breadcrumb', '5 tbsp parmesan (or vegetarian alternative), coarsely grated', 'handful of flaked almonds', '1 tbsp olive oil']	Easy	['Freezable (before step 2 )', 'Healthy', 'Vegetarian']
vegetable	Winter greens puff pie	['1 tbsp olive oil', '1 onion, chopped', '2 garlic cloves, crushed', 'generous pinch nutmeg', '400g mixed winter greens (we used kale and cavolo nero, any large stems removed and roughly chopped)', '200g mascarpone', '30g parmesan or vegetarian alternative, grated', '½ lemon, juiced', '320g pack puff pastry', '1 egg, to glaze']	Easy	['Vegetarian']
vegetable	Asian greens	['1 tbsp vegetable oil', '2 tbsp oyster sauce', '350g mixed Asian greens such as pak choi,  choy sum or tatsoi']	Easy	[]
vegetable	Giant butter bean stew	['4 x 235g cans butter beans or 500g dried butter beans (cook according to pack instructions) ', '100ml Greek extra virgin olive oil', '3 small red onions, finely sliced', '2 large carrots, finely sliced', '3 celery stalks with leaves, finely chopped', '4 sundried tomatoes, sliced', '1kg ripe tomatoes, skinned, deseeded and finely chopped', '4 garlic cloves, chopped', '1 tsp paprika', '1 tsp ground cinnamon', '2 tbsp tomato purée', '1 tsp sugar', 'small pack flat-leaf parsley, finely chopped', 'small pack dill, finely chopped', '100g feta (optional), crumbled']	Easy	['Freezable', 'Gluten-free', 'Healthy', 'Vegetarian']
vegetable	Cheesy sprout gratin	['600g brussels sprouts, trimmed and halved if large', '1 tbsp olive oil', '50g unsalted butter', '2 banana shallots, finely chopped', '50g plain flour', '750ml semi-skimmed milk', '100ml double cream', '1 tbsp English mustard', '150g mature vegetarian cheddar, grated', '40g dried breadcrumbs (panko work well)', '2 thyme sprigs, leaves picked', '60g blanched hazelnuts, roughly chopped']	Easy	['Vegetarian']
