cuisine	types	name	ingredients	difficulty	health_banners
['british']	['dessert']	Luscious lemon baked cheesecake	['225g digestive biscuits', '100g butter, melted', '250g tub  mascarpone', '600g soft cheese', '2 eggs, plus 2 yolks', 'zest 3 lemons, juice of 1', '4 tbsp  plain flour', '175g caster sugar', '½ a 284ml pot soured cream', '3 tbsp lemon curd', 'handful  raspberries, to serve (optional)']	Easy	['Freezable (Can be frozen baked but undecorated)']
['greek']	['dinner', 'main-course']	Greek lamb with orzo	['1kg shoulder of lamb', '2 onions, sliced', '1 tbsp chopped oregano, or 1 tsp dried', '½ tsp ground cinnamon', '2 cinnamon sticks, broken in half', '2 tbsp olive oil', '400g can chopped tomato', '1.2l hot low-sodium chicken or vegetable stock', '400g orzo (see know-how below)', 'freshly grated parmesan, to serve']	More effort	['Freezable']
	['side-dish']	Soft burger buns	['200ml whole milk, plus extra for brushing', '50g unsalted butter', '500g plain flour, plus extra for dusting', '1 tbsp caster sugar', '7g sachet fast-action dried yeast', '1 egg, beaten', 'sesame seeds (optional)']	Easy	['Vegetarian']
	['dinner', 'main-course', 'supper']	Italian veggie cottage pie	['4 tbsp olive oil', '2 aubergines, cut into chunks', '2 large garlic cloves, crushed', '16 sundried tomatoes, roughly chopped, plus 1 tbsp of their oil', '2 tsp dried oregano', '400g spinach, washed', '50g plain flour', '400ml milk', '125g cheddar, grated, plus extra to top', '800g ready-made mashed potato (fresh not frozen)']	Easy	['Freezable', 'Vegetarian']
['british']	['snack', 'treat']	Simple jammy biscuits	['200g self-raising flour', '100g caster sugar', '100g butter', '1 egg, lightly beaten', '4 tbsp strawberry jam']	Easy	[]
['british']	['afternoon-tea', 'treat']	Vanilla cake	['250g pack unsalted butter, softened, plus extra for greasing', '250g golden caster sugar', 'seeds scraped from 1 vanilla pod or 1 tsp vanilla paste', '5 large eggs, cracked into a jug', '85g plain flour', '100g full-fat Greek yogurt (I used Total)', '250g self-raising flour', '3 tbsp semi-skimmed milk', '50g golden caster sugar', 'seeds ½ vanilla pod or ½ tsp vanilla paste']	Easy	['Freezable']
['italian']	['pasta', 'supper']	Rigatoni sausage bake	['400g good quality pork sausage', '1 tbsp olive oil', '1 onion, chopped', '1 large carrot, grated', '150ml red wine', '300ml vegetable stock', '3 tbsp tomato purée', '50g butter', '50g plain flour', '600ml milk', 'freshly grated nutmeg', '500g rigatoni or penne', '200g fresh spinach', '140g mature cheddar, grated']	More effort	['Freezable']
['indian']	['buffet', 'side-dish', 'snack']	Vegetable samosas	['1 tbsp vegetable oil', '1 onion, finely chopped', '2 garlic cloves, crushed', '1 potato (about 150g) finely diced', '1 carrot (about 100g) finely diced', '100g frozen peas', '2 tsp curry powder or your own spices according to taste', '100ml vegetable stock', '225g plain flour', '2 tsp sea salt', '2 tbsp vegetable oil', '2l vegetable oil  to deep fry']	More effort	['Vegan', 'Vegetarian']
	['dessert', 'treat']	Coconut loaf cake	['115g butter, cut into small pieces, plus extra for greasing ', '225g self-raising flour', '115g demerara sugar', '100g desiccated coconut, plus extra for sprinkling', '2 large eggs, lightly beaten', '4 tbsp milk']	Easy	['Vegetarian']
['british']	['afternoon-tea', 'treat']	Parsnip & maple syrup cake	['175g butter, plus extra for greasing', '250g demerara sugar', '100ml maple syrup', '3 large eggs', '250g self-raising flour', '2 tsp baking powder', '2 tsp mixed spice', '250g parsnips, peeled and grated', '1 medium eating apple, peeled, cored and grated', '50g pecans, roughly chopped', 'zest and juice 1 small orange', 'icing sugar, to serve', '250g tub mascarpone', '3-4 tbsp maple syrup']	Easy	['Freezable (Unfilled sponges can be frozen)']
['british']	['dinner', 'main-course']	Bobotie	['2 slices white bread', '2 onions, chopped ', '25g butter', '2 garlic cloves, crushed', '1kg packet lean minced beef', '2 tbsp Madras curry paste', '1 tsp dried mixed herbs', '3 cloves', '5 allspice  berries', '2 tbsp peach or mango chutney', '3 tbsp sultana', '6 bay leaves', '300ml full-cream milk', '2 large eggs']	Easy	['Easily halved']
['indian']	['dinner', 'main-course']	Next level tikka masala	['8 bone-in chicken thighs', '1 lime, juiced', '2 large pieces ginger', '10 garlic cloves, peeled', '400ml Greek yogurt', 'pinch chilli powder', '1 tsp ground coriander', '1 tsp ground cumin', '1 tsp garam masala', '1 tsp turmeric', '1 small green chilli', 'red food colouring (optional)', '3 tbsp butter or ghee', '1 large onion, finely chopped', '1½ tsp cumin seeds', '1½ tsp mustard seeds', '½ tsp powdered fenugreek', '½ tsp powdered paprika', '4 cardamom pods, lightly bashed', '1 large piece cinnamon', '1 tbsp tomato purée', '50g ground almonds', 'pinch soft brown sugar', '1 tbsp malt vinegar', '680ml passata', '100ml crème fraîche or double cream', 'fresh coriander leaves, flaked almonds, garam masala and smoked salt (optional), to serve']	More effort	['Freezable']
	['dinner', 'main-course', 'supper']	Creamy leek, pesto & squash pie	['300g squash, peeled and chopped', '2 tbsp rapeseed oil', '2 large  leeks, sliced', '3-4 tbsp fresh  pesto', '400g can  cannellini beans, rinsed', '200ml low-salt chicken stock', '2 tbsp half-fat crème fraîche', '½ x 250g pack  filo pastry', '1 egg, lightly beaten', '150g mixed  salad leaves, drizzled with a little oilve oil (optional), to serve']	Easy	['Freezable', 'Healthy']
	['dinner', 'main-course', 'pasta', 'supper']	Pesto salmon pasta bake	['150g cherry tomatoes, halved or sliced', '2 salmon fillets (about 260g)', '2 tbsp olive oil', '350g penne', '1 small  broccoli (about 300g), cut into small florets', '150g pesto', '250g mascarpone', '50g breadcrumbs', '20g grated parmesan']	Easy	['Freezable']
['italian']	['dinner', 'main-course']	Lighter chicken cacciatore	['1 tbsp olive oil', '3 slices prosciutto, fat removed, chopped', '1 medium onion, chopped', '2 garlic cloves, finely chopped', '2 sage sprigs', '2 rosemary sprigs', '4 skinless chicken breasts (550g total weight), preferably organic', '150ml dry white wine', '400g can plum tomatoes in natural juice', '1 tbsp tomato purée', '225g chestnut mushrooms, quartered or halved if large', 'small handful chopped flat-leaf parsley, to serve']	Easy	['Freezable', 'Dairy-free', 'Healthy', 'Low calorie']
['british']	['lunch', 'soup']	Chicken soup	['1 tbsp olive oil', '2 onions, chopped', '3 medium  carrots, chopped', '1 tbsp  thyme leaves, roughly chopped', '1.4l chicken stock', '300g leftover roast chicken, shredded and skin removed', '200g frozen peas', '3 tbsp Greek yogurt', '1  garlic clove, crushed', 'squeeze of lemon juice', 'cheese scone, to serve (see tips below)']	Easy	['Freezable (without garlic yogurt)']
['british']	['dinner', 'main-course']	Foolproof slow roast chicken	['butter, for greasing', '1.6kg chicken', '1kg roasting potatoes, halved or quartered if large', '2 whole garlic heads, halved through the middle', '100ml white wine', '100ml chicken stock', '2 stems rosemary, broken into sprigs', '6 bay leaves', '1 lemon, cut into wedges']	Easy	[]
['british']	['dinner', 'lunch', 'main-course', 'supper']	Chunky sausage & tomato pasta	['1 tbsp olive oil', '4 thick pork sausages, cut into bite-sized pieces', '2 garlic cloves, crushed', '200ml medium white wine', '1 tbsp tomato purée', '400g can chopped tomatoes', '500g pack rigatoni or penne', 'handful basil leaves, torn, (optional)', 'parmesan, to serve']	Easy	['Freezable']
	['dinner', 'main-course', 'supper']	Roasted aloo gobi	['400g floury potatoes (such as Maris Piper or King Edward), cut into medium-sized chunks', '1 large cauliflower, cut into florets', '1 tbsp cumin seeds', '2 tsp coriander seeds', '2 tsp nigella seeds', '1 tsp ground cinnamon', '1 tsp turmeric', '1 tsp chilli powder', '4 tbsp vegetable oil  or sunflower oil or rapeseed oil', '8 curry leaves', '4 garlic cloves, crushed', '2 x 400g cans chopped tomatoes', '2 small green chillies, pierced a few times', '1 tsp golden caster sugar', '1 lime, juiced', 'small pack coriander, chopped', 'basmati rice, naan and natural yogurt, to serve']	Easy	['Gluten-free', 'Healthy', 'Low calorie', 'Vegan', 'Vegetarian']
['british']		Cinnamon chocolate hazelnut cake	['175g softened butter', '175g golden caster sugar', '3 eggs', '200g self-raising flour', '1 tsp baking powder', '2 tsp ground cinnamon', '4 tbsp milk', '4 rounded tbsp chocolate hazelnut spread', '50g hazelnuts, roughly chopped']	Easy	['Freezable']
['italian']	['main-course']	Chicken, squash & pesto lasagne	['2 tbsp olive oil', '2 onions, chopped', '2 garlic cloves, crushed', '4 skinless chicken breasts', '1 tbsp plain flour', '600ml chicken stock', '500g tub mascarpone', '190g jar pesto', 'bunch basil, leaves picked and chopped, save a few small whole leaves to serve', '1 butternut squash, peeled, deseeded and cut into chunks', 'good grating of  nutmeg', '12 lasagne sheets', '85g parmesan, grated', 'splash of  milk', '50g pine nut']	Easy	['Freezable']
	['afternoon-tea', 'treat']	Belgian buns	['450g strong white flour, plus extra for dusting ', '7g fast action yeast', '75g caster sugar', '165ml warm milk', '1 large  egg, beaten plus 1 for egg wash', '50g unsalted butter, melted, plus extra for the tray', '5 tbsp lemon curd', '150g sultanas', '250g icing sugar', '12 glacé cherries']	Easy	['Vegetarian']
['thai']	['dinner', 'soup']	Thai chicken and sweet potato soup	['1 tsp olive or rapeseed oil', '2 garlic cloves, chopped', '1 red chilli, deseeded and chopped', '2cm chunk root ginger, chopped', '1 stalk lemongrass, bashed', '1 x 25g pack coriander, leaves and stalks chopped separately', '2 tbsp red Thai curry paste', '750ml chicken stock (made with 2 stock cubes)', '1 small can (160ml) coconut cream', '500g sweet potato, peeled and roughly chopped', '2 skinless chicken breasts, sliced', '1 lime, juice only', '1 tsp sugar', '½ tsp fish sauce', 'crusty bread, to serve (optional)']	Easy	['Freezable']
	['dinner', 'main-course', 'supper']	Easy beef burritos	['2 tbsp sunflower oil', '1 onion, finely chopped', '4 garlic cloves, very finely chopped ', '1 tbsp ground cumin', '1 tbsp ground coriander', 'small pinch of cayenne pepper (more if you want it spicier)', '1 tsp dried oregano', '500g beef mince', 'pinch of golden caster sugar', '1 tbsp wine vinegar or cider vinegar', '400g can chopped tomatoes', '400g can black beans or kidney beans, with the can water', '8 flour or corn tortillas', '500g cooked rice, or our Mexican tomato rice (see recipe below right)', 'a selection of sliced avocado or guacamole, chopped tomatoes, soured cream, shredded lettuce, sliced red onion, grated cheddar, sliced red chilli and lime halves, to serve ']	Easy	[]
	['dinner', 'lunch', 'main-course', 'supper']	Baked tomato & mozzarella orzo	['150g orzo', '½ tbsp olive oil', '2 roasted red peppers from a jar, roughly chopped', 'handful olives, roughly chopped', 'big pinch chilli flakes', '½ tsp dried oregano', '400g can chopped tomatoes with garlic (if you can’t find ready mixed, crush 1 garlic clove into a can of tomatoes)', '125g ball mozzarella']	Easy	['Vegetarian']
	['dinner', 'main-course', 'pasta', 'supper']	Three-cheese meatball lasagne	['12 sausages', '2 tbsp olive oil', '2 onions, chopped', '4 garlic cloves, crushed', '2 tsp fennel seeds', '2 tsp dried oregano or a small handful of fresh oregano leaves, chopped', '½ tsp chilli flakes (optional)', '1 tbsp sugar', '500ml passata', '400g can chopped tomatoes', '100g butter', '2 bay leaves', '100g plain flour', '1l milk', '¼ fresh nutmeg, finely grated', '100g baby spinach', 'handful basil, leaves torn', '50g parmesan, grated', '250g dried lasagne sheets (about 12 sheets)', '50g cheddar, grated', '150g ball mozzarella, torn into small pieces']	More effort	['Freezable']
['spanish']	['main-course']	Chorizo, pork belly & chickpea casserole	['1 tbsp olive oil', '700g skinless, boneless pork belly, cut into large bite-sized chunks', '100g cooking chorizo, sliced into thin rounds', '1 large onion, chopped', '1 large carrot, finely chopped', '1 tsp fennel seed', 'small pinch dried chilli flakes', '2 garlic cloves', '4 bay leaves, fresh are best', 'sprig of thyme', 'large pinch golden caster sugar', '1 tbsp tomato purée', '50ml sherry vinegar or good quality red wine vinegar', '400g tin chopped tomato', '400g tin chickpea, drained and rinsed', 'fresh chopped parsley']	Easy	['Freezable']
	['afternoon-tea', 'dessert', 'treat']	Chocolate chip muffins	['250g self-raising flour', '1 tsp bicarbonate of soda', '150g chocolate chips, milk, white, dark or a mix of all three', '100g golden caster sugar', '2 eggs, lightly beaten', '150ml natural yogurt', '100g unsalted butter, melted']	Easy	['Freezable', 'Vegetarian']
	['dinner', 'main-course', 'supper']	Butternut squash, sausage, spinach & mushroom pasta bake	['1 tbsp cider or  white wine vinegar', '2 tbsp olive oil, plus extra for the dish', '1 butternut squash (about 900g), peeled, deseeded and cut into 2-3cm cubes', 'pinch of  chilli flakes', '6 sausages (about 400g)', '50g unsalted butter', 'small bunch of  sage (about 10 leaves)', '50g plain flour', '600ml whole milk, plus extra for topping up, if needed', '½ nutmeg, grated', '40g grated parmesan, plus extra to serve', '1 tbsp Dijon mustard', '400g fusilli', '70g mushrooms, sliced', '1 garlic clove, crushed', '100g kale, chard or spinach, chopped', '50g pumpkin seeds']	More effort	['Freezable']
['british']	['dessert']	Luscious lemon baked cheesecake	['225g digestive biscuits', '100g butter, melted', '250g tub  mascarpone', '600g soft cheese', '2 eggs, plus 2 yolks', 'zest 3 lemons, juice of 1', '4 tbsp  plain flour', '175g caster sugar', '½ a 284ml pot soured cream', '3 tbsp lemon curd', 'handful  raspberries, to serve (optional)']	Easy	['Freezable (Can be frozen baked but undecorated)']
['greek']	['dinner', 'main-course']	Greek lamb with orzo	['1kg shoulder of lamb', '2 onions, sliced', '1 tbsp chopped oregano, or 1 tsp dried', '½ tsp ground cinnamon', '2 cinnamon sticks, broken in half', '2 tbsp olive oil', '400g can chopped tomato', '1.2l hot low-sodium chicken or vegetable stock', '400g orzo (see know-how below)', 'freshly grated parmesan, to serve']	More effort	['Freezable']
	['side-dish']	Soft burger buns	['200ml whole milk, plus extra for brushing', '50g unsalted butter', '500g plain flour, plus extra for dusting', '1 tbsp caster sugar', '7g sachet fast-action dried yeast', '1 egg, beaten', 'sesame seeds (optional)']	Easy	['Vegetarian']
	['dinner', 'main-course', 'supper']	Italian veggie cottage pie	['4 tbsp olive oil', '2 aubergines, cut into chunks', '2 large garlic cloves, crushed', '16 sundried tomatoes, roughly chopped, plus 1 tbsp of their oil', '2 tsp dried oregano', '400g spinach, washed', '50g plain flour', '400ml milk', '125g cheddar, grated, plus extra to top', '800g ready-made mashed potato (fresh not frozen)']	Easy	['Freezable', 'Vegetarian']
['british']	['snack', 'treat']	Simple jammy biscuits	['200g self-raising flour', '100g caster sugar', '100g butter', '1 egg, lightly beaten', '4 tbsp strawberry jam']	Easy	[]
['british']	['afternoon-tea', 'treat']	Vanilla cake	['250g pack unsalted butter, softened, plus extra for greasing', '250g golden caster sugar', 'seeds scraped from 1 vanilla pod or 1 tsp vanilla paste', '5 large eggs, cracked into a jug', '85g plain flour', '100g full-fat Greek yogurt (I used Total)', '250g self-raising flour', '3 tbsp semi-skimmed milk', '50g golden caster sugar', 'seeds ½ vanilla pod or ½ tsp vanilla paste']	Easy	['Freezable']
['italian']	['pasta', 'supper']	Rigatoni sausage bake	['400g good quality pork sausage', '1 tbsp olive oil', '1 onion, chopped', '1 large carrot, grated', '150ml red wine', '300ml vegetable stock', '3 tbsp tomato purée', '50g butter', '50g plain flour', '600ml milk', 'freshly grated nutmeg', '500g rigatoni or penne', '200g fresh spinach', '140g mature cheddar, grated']	More effort	['Freezable']
