cuisine	types	name	ingredients	difficulty	health_banners
['english']	['dessert', 'dinner']	Gooseberry fool	['250g gooseberry, topped and tailed', '3 tbsp caster sugar', '200g Greek yogurt', '1-2 tbsp icing sugar', '1 tsp vanilla extract', '200ml double cream']	Easy	[]
['british']	['snack', 'treat']	Honeycomb	['butter, for the tin', '200g caster sugar', '5 tbsp golden syrup', '2 tsp bicarbonate of soda']	Easy	[]
	['dessert']	Pear crumble	['4 ripe pears, peeled, cored and quartered lengthways', '100g dark brown soft sugar', '½ lemon, juiced', '1tsp vanilla extract', '250g plain flour', '150g cold butter, cut into chunks', '75g dark brown soft sugar', '50g chopped hazelnuts', 'custard, to serve']	Easy	['Vegetarian']
['spanish']	['dinner']	Easy Spanish chicken	['2 tbsp extra virgin olive oil', '1 onion, thinly sliced ', '150g chorizo, cut into rings ', '1 red pepper, deseeded and sliced into strips ', '1 yellow pepper, deseeded and sliced into strips ', '1 tsp sweet smoked paprika', '4 garlic cloves, finely chopped ', '400g can chopped tomatoes', '150g pitted green olives', '400g can butter beans, drained and rinsed ', '8 bone-in, skin-on chicken thighs', 'small handful of flat-leaf parsley, chopped ']	Easy	['Dairy-free', 'Egg-free', 'High-protein', 'Low sugar', 'Nut-free']
['british']	['buffet', 'dessert', 'dinner', 'lunch', 'treat']	Strawberry & cinnamon torte	['175g ground almond', '175g butter softened', '175g golden caster sugar', '175g self-raising flour', '1 tsp ground cinnamon', '1 large egg, plus 1 egg yolk', '450g strawberry, hulled and sliced', 'icing sugar, for dusting', 'whipped  double cream  mixed with Greek yogurt (half and half is good), to serve']	Easy	[]
['british']	['dinner', 'fish-course', 'lunch', 'supper']	Quick tartar sauce	['6 tbsp mayonnaise', '1 gherkin or 6 cornichons, finely chopped', '1 tbsp capers, rinsed and chopped', '1 tsp lemon juice', '1 tbsp chopped parsley', '2 tsp chopped tarragon']	Easy	['Vegetarian']
	['dinner', 'lunch']	Lentil & tuna salad	['2 tbsp sherry vinegar', '1 tsp Dijon mustard', '2 garlic cloves, finely grated', '50ml olive oil', '2 x 250g pouches ready-cooked puy lentils', '2 x 160g cans tuna steaks in spring water, drained and flaked', '160g cherry tomatoes, halved (about 10)', '2 ready-roasted peppers, chopped', 'handful of parsley,  finely chopped', '½ small bunch of chives, finely chopped, plus extra to garnish']	Easy	['Gluten-free', 'Healthy']
['italian']	['dinner', 'main-course', 'pasta', 'supper']	Broccoli pesto pasta	['400g penne, farfalle or conchiglie pasta', '250g broccoli, cut into florets', '1 garlic clove, peeled', '1 large lemon', '½ tsp dried chilli flakes', '3 tbsp pine nuts', '5 tbsp extra-virgin olive oil', '3 tbsp parmesan (or vegetarian alternative), grated']	Easy	['Healthy', 'Vegetarian']
['british']	['buffet', 'dinner', 'lunch', 'main-course', 'snack', 'starter', 'supper']	Wild mushroom tartlets	['375g block all-butter puff pastry', 'flour, for dusting', '25g butter', '300g mixed wild mushrooms  or just one type, cleaned and sliced', '25g parmesan (or vegetarian alternative), finely grated ', 'small handful parsley  leaves, chopped', '1 garlic clove, finely chopped', '1 egg, beaten']	Easy	['Freezable (unbaked)', 'Vegetarian']
['italian']	['dinner', 'lunch', 'side-dish', 'snack', 'supper']	Garlic & basil ciabatta	['1 tbsp mayonnaise', '2 tbsp butter, softened', '1  bunch of basil', '1  small ciabatta', '2 tbsp  grated parmesan (or vegetarian alternative)', '2 garlic cloves  ,crushed']	Easy	['Vegetarian']
	['breakfast']	Budget porridge	['85g porridge oats', '½tsp ground cinnamon, plus extra to serve (optional)', '250ml fortified soya milk, plus 4 tbsp to serve', '2 small apples, preferably red', '15g raisins', '7-8 walnut halves, about 15g, broken']	Easy	['Healthy', 'Vegan', 'Vegetarian']
['british']	['dinner', 'main-course', 'supper']	Smoked salmon & celeriac dauphinoise	['1 lemon, juiced', '1small celeriac (about 650g/1lb 7oz), peeled and quartered', '2 medium baking potatoes, thinly sliced', '250g smoked salmon', 'small handful fresh dill, chopped', '1 onion, finely sliced', '284ml double cream']	Easy	[]
	['breakfast']	Budget porridge	['85g porridge oats', '½tsp ground cinnamon, plus extra to serve (optional)', '250ml fortified soya milk, plus 4 tbsp to serve', '2 small apples, preferably red', '15g raisins', '7-8 walnut halves, about 15g, broken']	Easy	['Healthy', 'Vegan', 'Vegetarian']
['british']	['dinner', 'main-course', 'supper']	Smoked salmon & celeriac dauphinoise	['1 lemon, juiced', '1small celeriac (about 650g/1lb 7oz), peeled and quartered', '2 medium baking potatoes, thinly sliced', '250g smoked salmon', 'small handful fresh dill, chopped', '1 onion, finely sliced', '284ml double cream']	Easy	[]
['hungarian']	['dinner']	Chicken paprikash	['8 skin-on, bone-in chicken thighs', '1 tbsp vegetable oil', '2 onions, finely chopped', '2 red or green peppers (or a mixture), chopped', '2 garlic cloves, crushed or finely grated', '3 large ripe tomatoes (around 400g), deseeded and chopped, or a 400g can chopped tomatoes', '1½ tbsp plain flour', '3 tbsp sweet smoked paprika', '1 tbsp hot paprika (optional)', '350ml chicken stock', '200ml soured cream', 'boiled potatoes, noodles or rice, to serve']	Easy	['Egg-free', 'Nut-free']
['chinese']	['dinner', 'main-course', 'supper']	Spicy Sichuan-style prawns	['1 ½ tbsp groundnut oil', '2cm piece ginger, finely chopped', '2 garlic cloves, coarsely chopped', '1 spring onion, finely chopped', '450g raw prawns, shelled and de-veined', '1 tbsp tomato purée', '3 tsp chilli bean sauce', '2 tsp Chinese black vinegar or cider vinegar', '2 tsp golden caster sugar', '2 tsp sesame oil', 'handful coriander leaves, to serve', 'sliced spring onion, to serve']	Easy	[]
	['drink']	Damson gin	['500g damsons', '250g golden caster sugar', '1l bottle gin or vodka']	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
['italian']	['dinner', 'lunch', 'main-course', 'pasta', 'supper']	Green bean mac ’n’ cheese	['2 tbsp rapeseed oil', '3 tbsp wholemeal flour', '500ml milk', '1 tsp ground nutmeg', '350g macaroni (or other pasta tubes)', '185g pack sliced runner beans', '220g pack fine green beans', '140g mature cheddar, half chopped, half grated', '25g pumpkin seeds', 'peppery salad (such as rocket & watercress), to serve (optional)']	Easy	['Vegetarian']
	['dinner']	Bacon, courgette & caper one-pot pasta	['90g bacon lardons', '½ tbsp olive oil', '1 medium courgette, coarsely grated', '1 garlic clove, crushed', '150g tagliatelle', '1 tbsp drained capers', '½ lemon, zested and juiced', '20g pecorino, grated', '2 handfuls of rocket']	Easy	[]
	['dinner', 'main-course', 'supper']	Catherine wheel toad-in-the-hole with honey & mustard onions	['120g plain flour', '3 large eggs', '275ml semi-skimmed milk', '12 linked chipolatas or 1 large coiled Cumberland sausage', '2 tbsp sunflower oil', '4 rosemary or thyme sprigs, picked into smaller sprigs', 'mash and veg, to serve (optional)', '1 tbsp sunflower oil', '2 large red onions, halved and thinly sliced', '2 tbsp plain flour', '2 tsp English mustard powder', '1 chicken stock cube', '2 tbsp honey', '2 tbsp wholegrain mustard']	Easy	[]
		Easy fudge	['125g  salted butter, plus extra for the tin', '397g can  condensed milk', '460g  light muscovado sugar', '150ml  whole milk', '2 tsp  vanilla bean paste']	Easy	['Gluten-free', 'Vegetarian']
['british']	['main-course']	Dairy-free pancakes	['125g plain flour', '1 egg', '300ml hemp or coconut milk (see tip)', 'sunflower or rice bran oil, for frying']	Easy	['Dairy-free']
	['afternoon-tea', 'dessert', 'treat']	Chocolate orange cupcakes	['140g light brown sugar', '100g self raising flour', '50g cocoa powder', '1 tsp baking powder', '2 large  eggs', '135ml vegetable oil', '4 tbsp milk', '50g dark chocolate, finely chopped, plus extra for decoration', '2 large  oranges, zested ', '300g icing', '150g unsalted  butter, softened', '1 orange, zested, plus extra zest to decorate', '25g cocoa powder', '2 tbsp milk', 'orange gel food colouring']	Easy	['Vegetarian']
	['afternoon-tea', 'dessert', 'treat']	Vegan Christmas pudding	['125g dairy-free margarine, plus extra for greasing the bowl and paper', '375g dried figs', '75ml rum', '350g mixed sultanas and raisins', '1 large eating apple, peeled, cored and grated', '85g light brown soft sugar', '85g dark brown soft sugar', '100g breadcrumbs', '100g self-raising flour', '½ tbsp allspice']	Easy	['Dairy-free', 'Egg-free', 'Vegan', 'Vegetarian']
	['afternoon-tea', 'dessert', 'treat']	Gin & tonic cheesecake	['250g digestive biscuits', '100g butter, melted', '600g cream cheese', '100g icing sugar', 'zest and juice of 1 lime, plus extra zest to serve', '50ml gin', '280ml double cream', '250ml can gin and tonic', '2 tbsp caster sugar', '1 lemon, half juiced, half finely sliced', '2 medium meringues, crushed']	Easy	['Vegetarian']
	['dinner', 'main-course', 'supper']	Melting meatball macaroni	['300g pork mince', '400g beef mince (with around 10% fat)', '½ tsp fennel seeds', '½ tsp chilli flakes', '2 tsp dried oregano', '200g taleggio or mozzarella, chopped into small chunks', '2 tbsp olive oil', '1 large onion, finely chopped', '4 garlic cloves, crushed', '2 tsp tomato purée', '50ml red wine', '2 x 400g cans chopped tomatoes', '500ml passata', '3 bay leaves', '2 tsp golden caster sugar', '400g macaroni or other pasta shape', 'crusty bread, to serve (optional)']	Easy	[]
	['drink']	Honey and lemon tea	['2-3 tsp honey', '¼ lemon, juiced, plus 1 slice']	Easy	['Dairy-free', 'Egg-free', 'Gluten-free', 'Nut-free', 'Vegetarian']
	['afternoon-tea', 'treat']	Flourless brownies	['200g butter, chopped, plus extra for the tin', '250g dark chocolate (at least 70% cocoa solids), broken into small pieces', '225g caster sugar', '3 eggs', '100g ground almonds']	Easy	['Freezable', 'Gluten-free', 'Vegetarian']
['american']	['dinner', 'snack', 'supper']	Buffalo chicken & blue cheese slaw	['8 skin-on, bone-in chicken thighs', '100ml hot sauce', '2tsp smoked paprika', '1tbsp light brown soft sugar', '1tbsp white wine vinegar', '1tsp garlic powder', '30g butter, cubed', '120g blue cheese, crumbled', '150g soured cream', '4tbsp mayonnaise', '1tbsp finely chopped chives', '1 lemon, juiced', 'granny smith apple, cored and cut into matchsticks', 'celery, finely chopped', '¼ medium white cabbage, finely chopped', 'pointed spring cabbage, finely chopped']	Easy	[]
['british']	['dinner', 'main-course']	Coriander cod with carrot pilaf	['2 tbsp olive oil', '4 skinless cod  fillets, about 175g/6oz each', '2 tbsp chopped coriander', 'zest and juice 1 lemon', '1 onion, chopped', '2 tsp cumin seeds', '2 large carrots, grated', '200g basmati rice', '600ml vegetable stock']	Easy	['Healthy']
	['dinner', 'lunch', 'supper']	Vegan three-bean chilli with potato jackets	['2 baking potatoes (about 180g each)', '1 tbsp olive oil', '1 yellow or orange pepper, deseeded and chopped', '2 garlic cloves, finely grated', '1 tsp cumin seeds', '½ tsp chilli flakes', '1 tsp smoked paprika', '1 tsp ground coriander', '1 tsp dried oregano', '400g can chopped tomatoes', '2 tsp vegetable bouillon powder', '400g can three bean salad (cannellini, flageolet and adzuki), drained', 'handful of coriander, chopped, plus extra leaves to serve', '1 small avocado, stoned, halved and chopped or mashed ', '1 lime, cut into wedges']	Easy	['Gluten-free', 'Healthy', 'Vegan', 'Vegetarian']
	['dinner', 'lunch', 'supper']	Stir-fry chilli beef with sweet potato jackets	['2 sweet potatoes (about 175g each)', '1 thick, lean rump sirloin steak, trimmed of all fat (about 200g after trimming), thinly sliced', '2 garlic cloves, finely grated', '2 tsp smoked paprika', '1 tsp cold-pressed rapeseed oil', '1 green pepper, halved, deseeded and sliced', '1 tsp cumin seeds', '2 tomatoes, cut into wedges', '400g can black beans, drained and rinsed', '1 tsp vegetable bouillon powder', 'handful of coriander, chopped, plus extra whole leaves to serve', '1 small avocado, stoned, peeled, halved and chopped or mashed', '1 lime, cut into wedges']	Easy	['Gluten-free', 'Healthy']
	['dinner', 'main-course']	Tarragon roast chicken with summer greens	['1 lemon', 'large woody sprig of tarragon', '1 medium chicken (about 1.4kg)', '450g baby potatoes, halved', '2 tsp cold pressed rapeseed oil (about 1.4kg)', '1 tsp vegetable bouillon powder', '2 leeks, cut into rings (about 300g) ', '350g asparagus (250g pack plus 100g pack) ends trimmed, each cut into 4', '320g frozen peas', '260g bag of young leaf spinach', '2 tbsp bio Greek yogurt', '1 tbsp tarragon leaves, chopped']	Easy	['Gluten-free', 'Healthy']
['italian']	['dinner', 'main-course', 'supper']	Caponata with cheesy polenta	['1-2 tbsp olive oil', '1 red onion, cut into thin wedges', '1 courgette, cut into rounds', '1 aubergine, cut into chunks', '2 garlic cloves, crushed', '2 tsp dried oregano', '¼ tsp chilli flakes', '400g can chopped  tomatoes', '30g pitted green olives, halved', '½ tbsp capers, drained and rinsed', '½ small bunch of basil, finely chopped, plus extra to serve', '100g instant polenta', 'a little  milk, to loosen (optional)', '40g parmesan or vegetarian Italian-style hard cheese, grated']	Easy	['Gluten-free', 'Healthy', 'Vegetarian']
	['dessert', 'treat']	Florentine biscuits	['175g slightly salted butter, softened', '85g golden caster sugar', '½ tsp vanilla extract', '225g plain flour, plus extra for dusting', '¼ tsp ground cinnamon', '50g butter', '50g light brown soft sugar', '50g golden syrup', '½ tsp salt', '50g plain flour', '75g glacé cherries, chopped', '75g flaked almonds', '150g dark chocolate, chopped']	Easy	[]
['american']	['dinner', 'main-course']	BBQ pulled pork sandwich	['2 onions, sliced', '3 bay leaves', '1 tbsp each mustard powder and  smoked paprika', '1.5-2kg/3lb 5oz-4lb 8oz) pork shoulder, boned with rind attached and tied (ask your butcher to do this)', '140g tomato ketchup', '4 tbsp red wine vinegar', '1 tbsp Worcestershire sauce', '3 tbsp soft dark brown sugar', '2 French stick, sliced into rolls, and coleslaw, to serve']	More effort	['Freezable (Freeze before finishing on the bbq)']
	['side-dish', 'snack', 'starter']	No-knead grape & rosemary focaccia	"['400g strong white bread flour', '1 tsp fast-action dried yeast', '4 tbsp olive oil, plus extra for greasing', '1 tbsp flaky sea salt', '200g red grapes', '10 rosemary sprigs, roughly chopped', ""goat's cheese, to serve (optional)""]"	Easy	['Vegan', 'Vegetarian']
	['breakfast', 'brunch', 'drink']	Kiwi fruit smoothie	['3 peeled kiwi fruit', '1 mango, peeled, stoned and chopped', '500ml pineapple juice', '1 banana, sliced']	Easy	['Gluten-free', 'Vegan', 'Vegetarian']
	['snack']	Seeded cheese & chive flapjacks	['100g butter', '250g porridge oats', '2 carrots, grated', '1 tbsp milled flaxseed', '1 tbsp chia seeds', '100g mature cheddar, grated', '2 large eggs, beaten', 'small bunch of chives, snipped', '2 tbsp mixed seeds (we used a mix of pumpkin, sunflower and sesame seeds)']	Easy	['Vegetarian']
['british']	['dinner', 'main-course']	Friday night fish pie	"['1½kg potato, chopped into chunks', '50g butter', '1½l full-fat milk', '800g skinless white fish', '600g skinless smoked haddock fillet', '1 onion, quartered', '2 bay leaves', '140g butter', '140g plain flour', 'nutmeg, to season', 'small bunch parsley, leaves only, finely chopped', '200g cooked, peeled prawns', ""6 eggs, hard-boiled and quartered (just 3 eggs if you are freezing one of the pies, as the eggs can't be frozen)""]"	Easy	['Freezable']
	['dinner', 'lunch', 'side-dish', 'starter', 'supper']	Next-level chicken caesar salad	['2 chicken breasts  with skin on (if you can get it) for chicken crackling', '1 lemon, juiced', '2 garlic cloves, crushed', '100ml olive oil, plus about 4 tbsp for the dressing', '250g sourdough bread', '100g parmesan', '4 anchovies  in oil', '1 tbsp mayonnaise', '1 tsp Dijon mustard', '2 romaine lettuces']	Easy	[]
	['main-course']	Sausage & parmesan cobbler	['1 tsp olive oil', '12 herby  sausages (we used Lincolnshire)', '4 rashers streaky dry-cured  smoked bacon, chopped', '1 large  onion, chopped', '1 medium carrot, chopped', '1 garlic clove, crushed', '10 sage leaves, chopped, plus a few whole to decorate', 'leaves from 2  thyme sprig (optional)', '1 tsp hot smoked paprika, plus an extra sprinkle for the top', '2 tbsp tomato purée', '2 x 400g cans chopped tomatoes', '2 tbsp dark brown muscovado sugar', '400g can  cannellini beans, drained and rinsed', '1 tbsp Worcestershire sauce', '250g self-raising flour, plus extra for dusting', '50g cold butter, cut into cubes', '125ml milk', '1 egg, beaten', '50g parmesan, finely grated']	Easy	['Easily doubled', 'Freezable (Freezable (without topping))']
